id,inning,over,ball,batsman,non_striker,bowler,batsman_runs,extra_runs,total_runs,is_wicket,dismissal_kind,player_dismissed,fielder,extras_type,batting_team,bowling_team,venue,match_date,ball_result,matches_date_1
335985,1,19,5,Harbhajan Singh,SM Pollock,Z Khan,1,0,1,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sheikh Zayed Stadium,06-11-2020,other,NULL
335985,1,19,6,SM Pollock,Harbhajan Singh,Z Khan,0,0,0,1,bowled,SM Pollock,NA,NA,Mumbai Indians,Royal Challengers Bangalore,Sheikh Zayed Stadium,08-11-2020,dot,NULL
335985,2,0,1,S Chanderpaul,R Dravid,A Nehra,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,Dubai International Cricket Stadium,10-11-2020,dot,NULL
335985,2,0,2,S Chanderpaul,R Dravid,A Nehra,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,0,3,R Dravid,S Chanderpaul,A Nehra,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,0,4,R Dravid,S Chanderpaul,A Nehra,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,0,5,S Chanderpaul,R Dravid,A Nehra,4,0,4,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,boundary,NULL
335985,2,0,6,S Chanderpaul,R Dravid,A Nehra,4,0,4,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,boundary,NULL
335985,2,1,1,R Dravid,S Chanderpaul,SM Pollock,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,1,2,R Dravid,S Chanderpaul,SM Pollock,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,1,3,R Dravid,S Chanderpaul,SM Pollock,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,1,4,R Dravid,S Chanderpaul,SM Pollock,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,1,5,R Dravid,S Chanderpaul,SM Pollock,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,1,6,R Dravid,S Chanderpaul,SM Pollock,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,2,1,R Dravid,S Chanderpaul,A Nehra,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,2,2,R Dravid,S Chanderpaul,A Nehra,4,0,4,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,boundary,NULL
335985,2,2,3,R Dravid,S Chanderpaul,A Nehra,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,2,4,S Chanderpaul,R Dravid,A Nehra,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,2,5,R Dravid,S Chanderpaul,A Nehra,4,0,4,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,boundary,NULL
335985,2,2,6,R Dravid,S Chanderpaul,A Nehra,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,3,1,R Dravid,S Chanderpaul,SM Pollock,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,3,2,R Dravid,S Chanderpaul,SM Pollock,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,3,3,S Chanderpaul,R Dravid,SM Pollock,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,3,4,R Dravid,S Chanderpaul,SM Pollock,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,3,5,S Chanderpaul,R Dravid,SM Pollock,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,3,6,R Dravid,S Chanderpaul,SM Pollock,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,4,1,R Dravid,S Chanderpaul,DS Kulkarni,4,0,4,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,boundary,NULL
335985,2,4,2,R Dravid,S Chanderpaul,DS Kulkarni,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,4,3,S Chanderpaul,R Dravid,DS Kulkarni,4,0,4,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,boundary,NULL
335985,2,4,4,S Chanderpaul,R Dravid,DS Kulkarni,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,4,5,S Chanderpaul,R Dravid,DS Kulkarni,0,1,1,0,NA,NA,NA,wides,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,4,6,S Chanderpaul,R Dravid,DS Kulkarni,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,4,7,S Chanderpaul,R Dravid,DS Kulkarni,0,0,0,1,caught,S Chanderpaul,AM Nayar,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,5,1,LRPL Taylor,R Dravid,SM Pollock,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,5,2,R Dravid,LRPL Taylor,SM Pollock,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,5,3,R Dravid,LRPL Taylor,SM Pollock,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,5,4,R Dravid,LRPL Taylor,SM Pollock,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,5,5,LRPL Taylor,R Dravid,SM Pollock,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,5,6,R Dravid,LRPL Taylor,SM Pollock,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,6,1,LRPL Taylor,R Dravid,DS Kulkarni,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,6,2,R Dravid,LRPL Taylor,DS Kulkarni,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,6,3,R Dravid,LRPL Taylor,DS Kulkarni,4,0,4,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,boundary,NULL
335985,2,6,4,R Dravid,LRPL Taylor,DS Kulkarni,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,6,5,R Dravid,LRPL Taylor,DS Kulkarni,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,6,6,R Dravid,LRPL Taylor,DS Kulkarni,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,7,1,R Dravid,LRPL Taylor,ST Jayasuriya,2,0,2,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,7,2,R Dravid,LRPL Taylor,ST Jayasuriya,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,7,3,LRPL Taylor,R Dravid,ST Jayasuriya,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,7,4,R Dravid,LRPL Taylor,ST Jayasuriya,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,7,5,LRPL Taylor,R Dravid,ST Jayasuriya,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,7,6,R Dravid,LRPL Taylor,ST Jayasuriya,2,0,2,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,8,1,LRPL Taylor,R Dravid,Harbhajan Singh,6,0,6,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,boundary,NULL
335985,2,8,2,LRPL Taylor,R Dravid,Harbhajan Singh,6,0,6,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,boundary,NULL
335985,2,8,3,LRPL Taylor,R Dravid,Harbhajan Singh,0,1,1,0,NA,NA,NA,wides,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,8,4,LRPL Taylor,R Dravid,Harbhajan Singh,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,8,5,LRPL Taylor,R Dravid,Harbhajan Singh,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,8,6,R Dravid,LRPL Taylor,Harbhajan Singh,0,0,0,1,caught and bowled,R Dravid,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,8,7,JH Kallis,LRPL Taylor,Harbhajan Singh,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,9,1,JH Kallis,LRPL Taylor,ST Jayasuriya,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,9,2,LRPL Taylor,JH Kallis,ST Jayasuriya,4,0,4,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,boundary,NULL
335985,2,9,3,LRPL Taylor,JH Kallis,ST Jayasuriya,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,9,4,JH Kallis,LRPL Taylor,ST Jayasuriya,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,9,5,JH Kallis,LRPL Taylor,ST Jayasuriya,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,9,6,LRPL Taylor,JH Kallis,ST Jayasuriya,0,0,0,1,caught,LRPL Taylor,AM Nayar,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,10,1,V Kohli,JH Kallis,Harbhajan Singh,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,10,2,JH Kallis,V Kohli,Harbhajan Singh,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,10,3,V Kohli,JH Kallis,Harbhajan Singh,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,10,4,V Kohli,JH Kallis,Harbhajan Singh,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,10,5,JH Kallis,V Kohli,Harbhajan Singh,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,10,6,JH Kallis,V Kohli,Harbhajan Singh,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,11,1,JH Kallis,V Kohli,ST Jayasuriya,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,11,2,V Kohli,JH Kallis,ST Jayasuriya,4,0,4,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,boundary,NULL
335985,2,11,3,V Kohli,JH Kallis,ST Jayasuriya,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,11,4,JH Kallis,V Kohli,ST Jayasuriya,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,11,5,V Kohli,JH Kallis,ST Jayasuriya,6,0,6,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,boundary,NULL
335985,2,11,6,V Kohli,JH Kallis,ST Jayasuriya,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,12,1,V Kohli,JH Kallis,AM Nayar,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,12,2,V Kohli,JH Kallis,AM Nayar,4,0,4,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,boundary,NULL
335985,2,12,3,V Kohli,JH Kallis,AM Nayar,4,0,4,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,boundary,NULL
335985,2,12,4,V Kohli,JH Kallis,AM Nayar,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,12,5,V Kohli,JH Kallis,AM Nayar,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,12,6,JH Kallis,V Kohli,AM Nayar,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,13,1,JH Kallis,V Kohli,A Nehra,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,13,2,V Kohli,JH Kallis,A Nehra,0,1,1,0,NA,NA,NA,wides,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,13,3,V Kohli,JH Kallis,A Nehra,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,13,4,V Kohli,JH Kallis,A Nehra,0,0,0,1,caught,V Kohli,L Ronchi,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,13,5,MV Boucher,JH Kallis,A Nehra,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,13,6,MV Boucher,JH Kallis,A Nehra,0,1,1,0,NA,NA,NA,wides,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,13,7,MV Boucher,JH Kallis,A Nehra,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,13,8,MV Boucher,JH Kallis,A Nehra,2,0,2,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,14,1,JH Kallis,MV Boucher,Harbhajan Singh,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,14,2,MV Boucher,JH Kallis,Harbhajan Singh,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,14,3,JH Kallis,MV Boucher,Harbhajan Singh,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,14,4,MV Boucher,JH Kallis,Harbhajan Singh,4,0,4,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,boundary,NULL
335985,2,14,5,MV Boucher,JH Kallis,Harbhajan Singh,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,14,6,JH Kallis,MV Boucher,Harbhajan Singh,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,15,1,JH Kallis,MV Boucher,SM Pollock,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,15,2,MV Boucher,JH Kallis,SM Pollock,4,0,4,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,boundary,NULL
335985,2,15,3,MV Boucher,JH Kallis,SM Pollock,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,15,4,JH Kallis,MV Boucher,SM Pollock,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,15,5,JH Kallis,MV Boucher,SM Pollock,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,15,6,MV Boucher,JH Kallis,SM Pollock,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,16,1,MV Boucher,JH Kallis,ST Jayasuriya,6,0,6,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,boundary,NULL
335985,2,16,2,MV Boucher,JH Kallis,ST Jayasuriya,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,16,3,JH Kallis,MV Boucher,ST Jayasuriya,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,16,4,MV Boucher,JH Kallis,ST Jayasuriya,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,16,5,JH Kallis,MV Boucher,ST Jayasuriya,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,16,6,MV Boucher,JH Kallis,ST Jayasuriya,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,17,1,JH Kallis,MV Boucher,A Nehra,6,0,6,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,boundary,NULL
335985,2,17,2,JH Kallis,MV Boucher,A Nehra,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,17,3,MV Boucher,JH Kallis,A Nehra,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,17,4,JH Kallis,MV Boucher,A Nehra,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,17,5,MV Boucher,JH Kallis,A Nehra,4,0,4,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,boundary,NULL
335985,2,17,6,MV Boucher,JH Kallis,A Nehra,6,0,6,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,boundary,NULL
335985,2,18,1,JH Kallis,MV Boucher,Harbhajan Singh,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,18,2,MV Boucher,JH Kallis,Harbhajan Singh,4,0,4,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,boundary,NULL
335985,2,18,3,MV Boucher,JH Kallis,Harbhajan Singh,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,18,4,JH Kallis,MV Boucher,Harbhajan Singh,0,0,0,1,caught,JH Kallis,AM Nayar,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,18,5,B Akhil,MV Boucher,Harbhajan Singh,2,0,2,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,18,6,B Akhil,MV Boucher,Harbhajan Singh,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,19,1,MV Boucher,B Akhil,DS Kulkarni,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,19,2,B Akhil,MV Boucher,DS Kulkarni,0,1,1,0,NA,NA,NA,wides,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335985,2,19,3,B Akhil,MV Boucher,DS Kulkarni,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,19,4,B Akhil,MV Boucher,DS Kulkarni,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,dot,NULL
335985,2,19,5,B Akhil,MV Boucher,DS Kulkarni,1,0,1,0,NA,NA,NA,NA,Royal Challengers Bangalore,Mumbai Indians,,,other,NULL
335986,1,0,1,AC Gilchrist,Y Venugopal Rao,AB Dinda,1,0,1,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,other,NULL
335986,1,0,2,Y Venugopal Rao,AC Gilchrist,AB Dinda,0,1,1,0,NA,NA,NA,noballs,Deccan Chargers,Kolkata Knight Riders,,,other,NULL
335986,1,0,3,Y Venugopal Rao,AC Gilchrist,AB Dinda,2,0,2,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,other,NULL
335986,1,0,4,Y Venugopal Rao,AC Gilchrist,AB Dinda,0,0,0,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,dot,NULL
335986,1,0,5,Y Venugopal Rao,AC Gilchrist,AB Dinda,0,0,0,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,dot,NULL
335986,1,0,6,Y Venugopal Rao,AC Gilchrist,AB Dinda,0,0,0,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,dot,NULL
335986,1,0,7,Y Venugopal Rao,AC Gilchrist,AB Dinda,5,0,5,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,boundary,NULL
335986,1,1,1,Y Venugopal Rao,AC Gilchrist,I Sharma,0,1,1,0,NA,NA,NA,legbyes,Deccan Chargers,Kolkata Knight Riders,,,other,NULL
335986,1,1,2,AC Gilchrist,Y Venugopal Rao,I Sharma,1,0,1,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,other,NULL
335986,1,1,3,Y Venugopal Rao,AC Gilchrist,I Sharma,0,0,0,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,dot,NULL
335986,1,1,4,Y Venugopal Rao,AC Gilchrist,I Sharma,1,0,1,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,other,NULL
335986,1,1,5,AC Gilchrist,Y Venugopal Rao,I Sharma,0,1,1,0,NA,NA,NA,wides,Deccan Chargers,Kolkata Knight Riders,,,other,NULL
335986,1,1,6,AC Gilchrist,Y Venugopal Rao,I Sharma,0,0,0,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,dot,NULL
335986,1,1,7,AC Gilchrist,Y Venugopal Rao,I Sharma,0,1,1,0,NA,NA,NA,wides,Deccan Chargers,Kolkata Knight Riders,,,other,NULL
335986,1,1,8,AC Gilchrist,Y Venugopal Rao,I Sharma,0,0,0,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,dot,NULL
335986,1,2,1,Y Venugopal Rao,AC Gilchrist,AB Dinda,1,0,1,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,other,NULL
335986,1,2,2,AC Gilchrist,Y Venugopal Rao,AB Dinda,0,0,0,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,dot,NULL
335986,1,2,3,AC Gilchrist,Y Venugopal Rao,AB Dinda,0,0,0,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,dot,NULL
335986,1,2,4,AC Gilchrist,Y Venugopal Rao,AB Dinda,1,0,1,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,other,NULL
335986,1,2,5,Y Venugopal Rao,AC Gilchrist,AB Dinda,4,0,4,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,boundary,NULL
335986,1,2,6,Y Venugopal Rao,AC Gilchrist,AB Dinda,1,0,1,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,other,NULL
335986,1,3,1,Y Venugopal Rao,AC Gilchrist,I Sharma,0,0,0,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,dot,NULL
335986,1,3,2,Y Venugopal Rao,AC Gilchrist,I Sharma,0,0,0,1,caught,Y Venugopal Rao,M Kartik,NA,Deccan Chargers,Kolkata Knight Riders,,,dot,NULL
335986,1,3,3,VVS Laxman,AC Gilchrist,I Sharma,0,0,0,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,dot,NULL
335986,1,3,4,VVS Laxman,AC Gilchrist,I Sharma,0,0,0,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,dot,NULL
335986,1,3,5,VVS Laxman,AC Gilchrist,I Sharma,0,0,0,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,dot,NULL
335986,1,3,6,VVS Laxman,AC Gilchrist,I Sharma,0,0,0,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,dot,NULL
335986,1,4,1,AC Gilchrist,VVS Laxman,AB Dinda,1,0,1,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,other,NULL
335986,1,4,2,VVS Laxman,AC Gilchrist,AB Dinda,0,0,0,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,dot,NULL
335986,1,4,3,VVS Laxman,AC Gilchrist,AB Dinda,0,0,0,1,caught,VVS Laxman,LR Shukla,NA,Deccan Chargers,Kolkata Knight Riders,,,dot,NULL
335986,1,4,4,AC Gilchrist,A Symonds,AB Dinda,1,0,1,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,other,NULL
335986,1,4,5,A Symonds,AC Gilchrist,AB Dinda,0,0,0,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,dot,NULL
335986,1,4,6,A Symonds,AC Gilchrist,AB Dinda,0,0,0,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,dot,NULL
335986,1,5,1,AC Gilchrist,A Symonds,AB Agarkar,6,0,6,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,boundary,NULL
335986,1,5,2,AC Gilchrist,A Symonds,AB Agarkar,0,0,0,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,dot,NULL
335986,1,5,3,AC Gilchrist,A Symonds,AB Agarkar,6,0,6,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,boundary,NULL
335986,1,5,4,AC Gilchrist,A Symonds,AB Agarkar,4,0,4,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,boundary,NULL
335986,1,5,5,AC Gilchrist,A Symonds,AB Agarkar,0,0,0,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,dot,NULL
335986,1,5,6,AC Gilchrist,A Symonds,AB Agarkar,0,0,0,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,dot,NULL
335986,1,6,1,A Symonds,AC Gilchrist,M Kartik,1,0,1,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,other,NULL
335986,1,6,2,AC Gilchrist,A Symonds,M Kartik,0,0,0,0,NA,NA,NA,NA,Deccan Chargers,Kolkata Knight Riders,,,dot,NULL
